Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=21",,,,,,
6981,base_setup,diff,141.5e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=22",,,,,,
6982,base_setup,diff,-73.87e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=23",,,,,,
6983,base_setup,diff,71.37e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=24",,,,,,
6984,base_setup,diff,-94.66e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=25",,,,,,
6985,base_setup,diff,-60.45e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=26",,,,,,
6986,base_setup,diff,121.2e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=27",,,,,,
6987,base_setup,diff,-55.07e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=28",,,,,,
6988,base_setup,diff,-20.3e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=29",,,,,,
6989,base_setup,diff,125.4e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=30",,,,,,
6990,base_setup,diff,-26.05e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=1",,,,,,
6991,base_setup,diff,127.2e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=2",,,,,,
6992,base_setup,diff,-117.3e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=3",,,,,,
6993,base_setup,diff,-11.17e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=4",,,,,,
6994,base_setup,diff,18.76e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=5",,,,,,
6995,base_setup,diff,110.4e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=6",,,,,,
6996,base_setup,diff,30.76e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=7",,,,,,
6997,base_setup,diff,33.17e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=8",,,,,,
6998,base_setup,diff,-144.3e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=9",,,,,,
6999,base_setup,diff,28.51e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=10",,,,,,
7000,base_setup,diff,16.78e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=11",,,,,,
7001,base_setup,diff,-10.35e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=12",,,,,,
7002,base_setup,diff,31.01e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=13",,,,,,
7003,base_setup,diff,112.6e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=14",,,,,,
7004,base_setup,diff,-1.769e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=15",,,,,,
7005,base_setup,diff,-47.35e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=16",,,,,,
7006,base_setup,diff,71.66e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=17",,,,,,
7007,base_setup,diff,16.31e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=18",,,,,,
7008,base_setup,diff,27.6e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=19",,,,,,
7009,base_setup,diff,57.41e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=20",,,,,,
7010,base_setup,diff,-124.5e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=21",,,,,,
7011,base_setup,diff,10.57e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=22",,,,,,
7012,base_setup,diff,8.409e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=23",,,,,,
7013,base_setup,diff,39.71e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=24",,,,,,
7014,base_setup,diff,-51e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=25",,,,,,
7015,base_setup,diff,9.642e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=26",,,,,,
7016,base_setup,diff,149.4e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=27",,,,,,
7017,base_setup,diff,18.26e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=28",,,,,,
7018,base_setup,diff,-104e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=29",,,,,,
7019,base_setup,diff,53.72e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=30",,,,,,
7020,base_setup,diff,-4.965e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=1",,,,,,
7021,base_setup,diff,11.87e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=2",,,,,,
7022,base_setup,diff,-84.6e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=3",,,,,,
7023,base_setup,diff,-96.36e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=4",,,,,,
7024,base_setup,diff,-26.79e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=5",,,,,,
7025,base_setup,diff,120.2e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=6",,,,,,
7026,base_setup,diff,38.46e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=7",,,,,,
7027,base_setup,diff,-94.76e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=8",,,,,,
7028,base_setup,diff,-57.27e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=9",,,,,,
7029,base_setup,diff,70.48e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=10",,,,,,
7030,base_setup,diff,107.7e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=11",,,,,,
7031,base_setup,diff,-41.96e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=12",,,,,,
7032,base_setup,diff,94.59e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=13",,,,,,
7033,base_setup,diff,4.271e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=14",,,,,,
7034,base_setup,diff,-24.17e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=15",,,,,,
7035,base_setup,diff,-138.2e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=16",,,,,,
7036,base_setup,diff,-32.89e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=17",,,,,,
7037,base_setup,diff,17.75e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=18",,,,,,
7038,base_setup,diff,51.05e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=19",,,,,,
7039,base_setup,diff,-16.89e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=20",,,,,,
7040,base_setup,diff,-122.5e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=21",,,,,,
7041,base_setup,diff,102.8e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=22",,,,,,
7042,base_setup,diff,-26.78e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=23",,,,,,
7043,base_setup,diff,69.68e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=24",,,,,,
7044,base_setup,diff,-100.9e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=25",,,,,,
7045,base_setup,diff,-46.39e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=26",,,,,,
7046,base_setup,diff,79.14e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=27",,,,,,
7047,base_setup,diff,-31.34e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=28",,,,,,
7048,base_setup,diff,-177.7e-6,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=29",,,,,,
7049,base_setup,diff,75.46e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=0, mc_iteration=30",,,,,,
7050,base_setup,diff,-53.29e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=1",,,,,,
7051,base_setup,diff,59.9e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=2",,,,,,
7052,base_setup,diff,-97.96e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=3",,,,,,
7053,base_setup,diff,-38.2e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=4",,,,,,
7054,base_setup,diff,-9.803e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=5",,,,,,
7055,base_setup,diff,132.3e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=6",,,,,,
7056,base_setup,diff,49.99e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=7",,,,,,
7057,base_setup,diff,2.581e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=8",,,,,,
7058,base_setup,diff,-149.2e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=9",,,,,,
7059,base_setup,diff,17.57e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=10",,,,,,
7060,base_setup,diff,69.79e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=11",,,,,,
7061,base_setup,diff,-31.53e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=12",,,,,,
7062,base_setup,diff,45.67e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=13",,,,,,
7063,base_setup,diff,35.64e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=14",,,,,,
7064,base_setup,diff,32.02e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=15",,,,,,
7065,base_setup,diff,-80.96e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=16",,,,,,
7066,base_setup,diff,10.48e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=17",,,,,,
7067,base_setup,diff,-2.469e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=18",,,,,,
7068,base_setup,diff,-26.48e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=19",,,,,,
7069,base_setup,diff,82.38e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=20",,,,,,
7070,base_setup,diff,-127.6e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=21",,,,,,
7071,base_setup,diff,-25.23e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=22",,,,,,
7072,base_setup,diff,52.62e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=23",,,,,,
7073,base_setup,diff,38.77e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=24",,,,,,
7074,base_setup,diff,-56.85e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=25",,,,,,
7075,base_setup,diff,24.03e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=26",,,,,,
7076,base_setup,diff,107e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=27",,,,,,
7077,base_setup,diff,41.76e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=28",,,,,,
7078,base_setup,diff,-85.37e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=29",,,,,,
7079,base_setup,diff,5.618e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=1.8, ch7=1.8, mc_iteration=30",,,,,,
7080,base_setup,diff,-31.13e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=1",,,,,,
7081,base_setup,diff,37.49e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=2",,,,,,
7082,base_setup,diff,-63.46e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=3",,,,,,
7083,base_setup,diff,-91.27e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=4",,,,,,
7084,base_setup,diff,-42.64e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=5",,,,,,
7085,base_setup,diff,76.35e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=6",,,,,,
7086,base_setup,diff,13.35e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=7",,,,,,
7087,base_setup,diff,-76.07e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=8",,,,,,
7088,base_setup,diff,-33.93e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=9",,,,,,
7089,base_setup,diff,63.16e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=10",,,,,,
7090,base_setup,diff,69.18e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=11",,,,,,
7091,base_setup,diff,-50.71e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=12",,,,,,
7092,base_setup,diff,104.1e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=13",,,,,,
7093,base_setup,diff,37.29e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=14",,,,,,
7094,base_setup,diff,-35.69e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=15",,,,,,
7095,base_setup,diff,-96.91e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=16",,,,,,
7096,base_setup,diff,46.59e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=17",,,,,,
7097,base_setup,diff,46.73e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=18",,,,,,
7098,base_setup,diff,98.64e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=19",,,,,,
7099,base_setup,diff,-56.73e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=20",,,,,,
7100,base_setup,diff,-111.3e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=21",,,,,,
7101,base_setup,diff,127e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=22",,,,,,
7102,base_setup,diff,-75.76e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=23",,,,,,
7103,base_setup,diff,63.34e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=24",,,,,,
7104,base_setup,diff,-66e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=25",,,,,,
7105,base_setup,diff,-64.87e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=26",,,,,,
7106,base_setup,diff,80.58e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=27",,,,,,
7107,base_setup,diff,-55.8e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=28",,,,,,
7108,base_setup,diff,-2.72e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=29",,,,,,
7109,base_setup,diff,73.56e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=0, mc_iteration=30",,,,,,
7110,base_setup,diff,-30.3e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=1",,,,,,
7111,base_setup,diff,86.19e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=2",,,,,,
7112,base_setup,diff,-77.35e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=3",,,,,,
7113,base_setup,diff,-31.95e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=4",,,,,,
7114,base_setup,diff,-25.5e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=5",,,,,,
7115,base_setup,diff,90.03e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=6",,,,,,
7116,base_setup,diff,24.54e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=7",,,,,,
7117,base_setup,diff,23.87e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=8",,,,,,
7118,base_setup,diff,-126.1e-3,,,
